Group	Trusted th	Noise th	ROC th	Sensitivity	Specificity	AUC	Average	SD	x0	k
ECF17s25	165.2	183.3	165.2	1.0	0.9994833883900636	0.9999662464245465	43.30206763088205	21.278864480283232	6.467385714131732	8.425996780484411
ECF16s22	241.5	187.2	241.5	1.0	1.0	1.0	23.111934347990573	15.879592743403599	12.043726937579345	13.849804322895285
ECF131s2	163.0	134.2	163.0	1.0	1.0	1.0	28.510145359834706	13.08809883330851	9.177516964900034	21.58145003688857
ECF130s3	230.7	70.2	230.7	1.0	1.0	1.0	19.685107528446295	13.091955615178648	10.00999604020729	3.8402811580044327
ECF128s2	209.9	158.7	209.9	1.0	1.0	1.0	34.98472193929518	13.875109353667597	10.79457697967848	13.037109274662491
ECF116s9	192.4	194.0	192.4	1.0	0.9999927237801417	0.9999991915311268	42.98665861537118	20.21898659643369	7.401615365151755	5.730728727129295
ECF116s10	171.9	207.4	171.9	1.0	0.9991777871560167	0.9999272378014175	44.14004234205395	18.3668387060887	8.89156444869961	3981.705852689344
ECF111s3	207.0	125.3	207.0	1.0	1.0	1.0	42.87074833396385	23.64685565864955	5.231115224580967	13.302391591572572
ECF03s15	272.3	269.1	272.3	1.0	1.0	1.0	29.289092919710157	24.00416363004036	10.057040720169873	389.487973692613
ECFs83	202.5	96.0	202.5	1.0	1.0	1.0	42.8898982917673	15.438203520998865	6.916350201556104	6.8149572343280695
ECFs7	160.7	166.4	160.7	1.0	0.9999854476661695	0.9999991439803628	54.46776474696622	22.83898600799173	5.22122814604465	4.044628638452508
ECFs13	220.5	71.6	220.5	1.0	1.0	1.0	25.44676832639758	15.033487673873426	8.130876661376762	4.762424400702348
ECF54s4	182.1	169.0	182.1	1.0	1.0	0.9999999999999998	13.660009312341764	12.980290440875686	12.480829496926734	51.0730287806363
ECF41s50	234.1	177.3	234.1	1.0	1.0	1.0	19.550494718156155	25.193143689479438	7.393598521243518	20.660655413913723
ECF36s10	191.9	201.1	191.9	1.0	0.9983410339433186	0.9994958044337536	49.54157451328462	22.381469140204647	6.783702970511554	18.89371594729726
ECF32s6	167.6	199.7	167.6	1.0	0.9995634299850839	0.9999561289935991	32.05960480749643	21.895124634726937	7.6353457613676055	6.254125160025761
ECF31s4	184.5	202.2	184.5	1.0	0.9993160403099647	0.9997566764181571	48.72914908477141	19.87816501877257	8.00579971703204	2.2444539427234225
ECF30s57	188.3	177.7	188.3	1.0	1.0	0.9999999999999999	34.721487501091296	24.10469125240652	6.1531300798712225	125.58724578881227
ECF30s56	178.7	207.3	178.7	1.0	0.9993742496452869	0.9998643208875212	37.890137648051684	22.61386439413772	7.498472644267921	2.276768531993487
ECF30s55	178.8	193.4	178.8	1.0	0.9996944009895588	0.9999606230966939	37.37724878503041	25.603000066511527	6.01710100975944	13.438902783205025
ECF293s23	238.0	147.7	238.0	1.0	1.0	0.9999999999999999	29.87892427902104	15.367616963424533	10.615363138823426	8.229384218774083
ECF293s22	192.2	188.3	192.2	1.0	1.0	0.9999999999999999	45.12933460407997	17.549918417317283	8.269004797473233	234.83372361367697
ECF291s9	216.0	187.7	216.0	1.0	1.0	1.0	37.37637066030323	16.017320907200137	10.268996501732037	26.4936601162329
ECF272s9	208.3	198.0	208.3	1.0	1.0	1.0	45.39540130372785	21.063699109706242	7.493149557450815	106.50485810092971
ECF26s41	191.6	219.2	191.6	1.0	0.9998253719940335	0.9998874334177227	44.10018915694206	24.99673277475987	7.19248553734059	1.3844922153306254
ECF267s1	191.9	115.6	191.9	1.0	1.0	1.0	34.815390827343364	13.873138734236823	8.576076640107864	8.963292330099968
ECF266s3	171.9	203.3	171.9	1.0	0.9998544766616946	0.9999644751850607	32.72048933445857	18.754950116464656	8.652271577796931	1.9315334285883328
ECF265s35	210.3	208.0	210.3	1.0	1.0	1.0	39.36026394668685	22.812398695010586	7.4428719219003785	510.5728076280931
ECF265s34	211.1	154.7	211.1	1.0	1.0	1.0	46.3512484358176	20.35157295664307	6.723732890547511	17.03066860994031
ECF265s33	179.1	188.9	179.1	1.0	0.9998835813293557	0.9999931518429033	47.84634781596484	22.912921472579733	6.250016399586893	116.27176436500166
ECF265s32	234.6	120.4	234.6	1.0	1.0	1.0	30.730466635625525	15.722822954633887	9.383000790442225	6.384133361707937
ECF25s12	200.6	168.4	200.6	1.0	1.0	1.0	54.56589136571312	27.156842638192682	4.784579387563304	40.379442603519784
ECF258s3	230.6	232.7	230.6	1.0	0.9999927238330847	0.9999995719901815	27.756413875389224	16.82028298706409	11.97986548187437	7.272989625216505
ECF252s5	185.4	126.6	185.4	1.0	1.0	1.0	39.9439746238687	25.500871810267977	4.547287590588169	20.44922962035029
ECF251s9	186.0	211.3	186.0	1.0	0.9996580201549824	0.999922316217934	41.7705890056165	25.10862453904471	6.5577984339732	3.3193036544501875
ECF251s8	200.9	206.6	200.9	1.0	0.9999054098301015	0.9999942218674496	40.32454747839247	23.586525510093306	7.088642261275595	12.946208944524004
ECF249s5	238.8	261.9	238.8	1.0	0.999970895332339	0.9999910117938106	34.843743997904724	19.60851699172253	10.396821823137321	1.9559522468632609
ECF243s171	205.1	227.3	205.1	1.0	0.9987776039582348	0.9997500422659698	30.29253193842214	27.592665024256725	6.910629955961152	10.80974929521783
ECF243s170	223.1	239.2	223.1	1.0	0.999541601484338	0.9997966953361911	33.79423726100748	25.47634887987358	8.021303424186288	12.630320347831868
ECF243s169	182.1	205.8	182.1	1.0	0.9989813366318623	0.9994851041882901	40.29266071064808	28.130041776156247	6.403534298136384	2.814062133288354
ECF243s168	218.1	170.7	218.1	1.0	1.0	0.9999999999999999	29.215830980997005	17.88788548126477	9.23671986446905	18.063389294976165
ECF243s167	225.0	135.8	225.0	1.0	1.0	1.0	32.36954209469487	16.62022463639761	8.90225463245402	9.188338838551685
ECF243s166	182.8	209.5	182.8	1.0	0.9997744388256267	0.9999550589690527	29.545589733143206	15.94392659716542	11.299249297903874	785.6516711151866
ECF243s165	166.4	181.7	166.4	1.0	0.9999490668315931	0.9999927238330848	16.243962983441495	14.401742725296165	11.169977204730108	150.2286140236279
ECF243s164	184.0	176.8	184.0	1.0	1.0	1.0	41.53909000960335	15.851348460283429	8.760628945302702	113.33806106071158
ECF240s95	181.3	122.5	181.3	1.0	1.0	0.9999999999999999	24.637771731222536	16.820710891871887	7.575116727559807	13.336963784118636
ECF240s94	211.2	205.0	211.2	1.0	1.0	0.9999999999999999	24.93045354014492	16.045580041685174	11.417008511403235	131.757611159198
ECF240s93	195.5	105.1	195.5	1.0	1.0	1.0	26.352559438931404	15.968250232675194	7.761539014852021	8.414309885555278
ECF240s92	172.9	117.2	172.9	1.0	1.0	1.0	24.939741873526756	15.4839405841866	7.771228404350197	13.31735822191827
ECF240s91	214.4	220.8	214.4	1.0	0.999970895332339	0.9999931518429033	32.37004772575153	19.527894585112563	9.41734943924349	3.0389228247024525
ECF240s90	214.1	224.8	214.1	1.0	0.999970895332339	0.9999880157250808	23.966094345662494	17.77414130509354	10.74975239972	2.0869027918106107
ECF240s89	184.0	165.9	184.0	1.0	1.0	1.0	30.33337601489974	18.358370724584425	7.877462932177235	51.40734214116502
ECF240s88	193.7	193.7	193.7	1.0	0.9999927238330847	0.9999997859950907	23.935211564764426	18.094592292026817	9.382073146124956	261.1106398864105
ECF240s87	207.7	228.5	207.7	1.0	0.9999199621639321	0.9999751754305244	26.27174941070337	17.04334651770261	11.305191970010437	2.0976955070947345
ECF240s86	226.7	127.2	226.7	1.0	1.0	1.0	20.74800148415447	16.493370715054485	9.480251174385993	7.672666994580122
ECF240s85	203.2	219.6	203.2	1.0	0.9999927238330847	0.9999948638821774	24.905049035299594	18.62555123022403	9.53252722756356	257.8343600077924
ECF240s84	199.5	140.6	199.5	1.0	1.0	0.9999999999999999	24.89369234350901	15.278149764359556	9.511819053016096	12.38404372422556
ECF240s83	190.0	130.8	190.0	1.0	1.0	1.0	21.963100573291044	14.788772816323872	9.368977541439765	11.793784488897934
ECF240s82	183.8	138.8	183.8	1.0	1.0	1.0	31.72282033000611	15.065578227696996	8.60342463812119	16.00197481428116
ECF238s20	225.3	217.3	225.3	1.0	1.0	1.0	32.47865945930216	17.613787152669865	10.72373787450631	114.62097833758477
ECF238s19	206.2	144.1	206.2	1.0	1.0	1.0	33.58998268486454	16.45797752256382	8.619515238306088	13.047629066965207
ECF238s18	193.0	217.3	193.0	1.0	0.9998326481609489	0.9999443587235891	20.393827663475246	15.307178567823216	12.38486093376411	1.6141504518879624
ECF235s35	187.7	229.1	187.7	1.0	0.9994470113144396	0.9999484248168653	36.0193107412042	20.40033526464028	8.241032066427442	188.98101576138566
ECF235s34	240.3	189.7	240.3	1.0	1.0	1.0	25.14120056456072	15.787763430487184	12.034879637346654	15.655836432260829
ECF235s33	208.7	118.3	208.7	1.0	1.0	1.0	29.094993161249015	19.3670148476444	6.973615743962855	10.325376027615611
ECF235s32	222.0	89.1	222.0	1.0	1.0	1.0	19.965344993161246	14.110222849088792	9.70733313514054	5.10592866015173
ECF234s2	199.8	136.2	199.8	1.0	1.0	1.0	16.32882533538981	12.862143146176665	11.8224179995718	9.799187899447851
ECF230s1	224.9	183.7	224.9	1.0	1.0	1.0	23.77241800774088	17.355054685534768	10.393389015047916	19.866804242396743
ECF22s30	210.0	155.7	210.0	1.0	1.0	1.0	24.781758723045133	19.567425069899276	8.088843411367789	17.973867546756974
ECF22s29	253.2	126.7	253.2	1.0	1.0	1.0	16.287228996304165	15.256734807044108	11.403701065559744	5.8837143258499855
ECF227s10	183.2	162.1	183.2	1.0	1.0	1.0	36.41070846550068	15.323376335663507	8.887388355576608	36.52001513643768
ECF218s46	204.4	185.8	204.4	1.0	1.0	1.0000000000000002	26.404522305968626	15.306034944024491	11.029969696503098	41.60041385881154
ECF217s1	217.6	107.5	217.6	1.0	1.0	0.9999999999999999	23.521344905858047	15.043809054247836	9.320076603003184	6.5691201450110075
ECF216s2	244.9	48.0	244.9	1.0	1.0	1.0	5.0368310391991375	9.519150487579255	17.853240505302733	4.039140713510773
ECF214s20	210.4	148.1	210.4	1.0	1.0	0.9999999999999999	31.598488927043622	22.91059606794681	6.449767172830444	18.31400772981074
ECF213s2	180.2	90.2	180.2	1.0	1.0	1.0	33.983272706108316	15.524178258074285	6.5711645524221	8.2148953778252
ECF213s1	183.1	107.7	183.1	1.0	1.0	1.0	44.533413846288155	15.557836839277767	6.505634066655594	9.892701774073215
ECF211s2	212.0	124.9	212.0	1.0	1.0	1.0	49.31469967697815	19.140071165606358	6.216424402656243	9.976107041418272
ECF211s1	203.8	128.4	203.8	1.0	1.0	1.0	35.874971626458695	18.206285216588046	7.184211913271664	11.516861647230266
ECF210s5	178.6	163.8	178.6	1.0	1.0	1.0	40.316282775077845	17.200467414225262	7.609403606240743	59.98857166826072
ECF210s4	178.5	177.9	178.5	1.0	1.0	1.0	32.58118688705875	13.704017265141436	10.62600762286393	1241.4176308226652
ECF207s14	188.6	230.9	188.6	1.0	0.9997526103248808	0.9999413626548592	44.16154657625935	22.78358464372281	7.942823259028399	6.5110067972721835
ECF203s3	222.7	195.0	222.7	1.0	1.0	1.0	39.942956814015076	17.75015787904562	9.515821462183212	29.961302674329623
ECF19s34	214.5	175.4	214.5	1.0	1.0	1.0	34.832293455169804	19.93649934587446	8.039443111844133	24.661032567229295
ECF19s33	206.7	233.3	206.7	1.0	0.9989522319642012	0.9998033294883785	31.368313302098183	21.043184380693685	9.44360434692269	5.424985543120814
ECF19s32	193.7	188.6	193.7	1.0	1.0	1.0	31.709696475860664	20.546683631456176	7.760726550484028	207.1803575437178
ECF18s32	212.8	183.0	212.8	1.0	1.0	1.0	36.54650423420539	19.792989099692402	8.152449103707497	32.26383404003369
ECF17s27	211.3	150.3	211.3	1.0	1.0	1.0	36.2620187410878	18.339307857515227	7.899669599368917	14.214510181241941
ECF17s26	212.7	218.8	212.7	1.0	0.9999781714992542	0.9999989299754537	31.40369365305707	18.813213857476665	10.048731722840806	118.80405313295229
ECF130s4	201.2	185.0	201.2	1.0	1.0	1.0	29.221662107499345	11.692695755589856	14.02375284905254	36.70561067829447
ECF118s7	233.6	178.9	233.6	1.0	1.0	1.0	28.70302505601956	18.536506820525688	9.581843781435138	16.387375073179534
ECF116s11	214.2	141.7	214.2	1.0	1.0	1.0	40.703460844512996	17.175320014765695	7.992228907382502	11.241350029868146
ECFs84	202.2	138.7	202.2	1.0	1.0	1.0	48.283648837412336	21.28092616850795	5.745077102574611	15.850856733567081
ECFs8	169.4	112.5	169.4	1.0	1.0	1.0	36.35957716148182	19.701261664954224	5.320547209531625	16.20672393393947
ECFs46	222.2	193.3	222.2	1.0	1.0	1.0	40.50743750545646	16.20937325424911	10.318657085508988	27.73293068795822
ECFs31	195.1	145.9	195.1	1.0	1.0	1.0	33.42105971539156	14.727713901513967	9.30665900474532	13.931791670390066
ECFs30	230.0	154.1	230.0	1.0	1.0	1.0	31.303445566452297	17.870052821816778	9.044749207200057	11.344020286381753
ECFs1	211.5	121.7	211.5	1.0	1.0	1.0	48.46424060763031	18.71854303195633	6.3470141208933395	10.375035901925992
ECF62s1	169.1	113.6	169.1	1.0	1.0	1.0	15.68882955504467	12.509290965213316	10.045224956978123	10.745692603725711
ECF61s1	166.6	62.8	166.6	1.0	1.0	1.0	18.885627710036957	12.01377959776399	8.028043730156838	5.609251402308394
ECF51s15	173.0	99.1	173.0	1.0	1.0	1.0	20.31713689142392	13.915998313121927	8.336650828501773	9.381645898902923
ECF42s41	166.8	97.6	166.8	1.0	1.0	1.0	21.840386462183158	16.78366614544394	6.585209186473558	11.062922014588011
ECF42s40	200.2	215.0	200.2	1.0	0.9999563433161617	0.9999877215576705	22.3202754416087	35.189594880365966	5.257060203294513	4.645225034717804
ECF39s73	184.7	210.9	184.7	1.0	0.999556157047644	0.9999320138100644	41.775312836481106	21.206107640121516	7.62139917816238	4.10898677796404
ECF31s5	201.2	210.9	201.2	1.0	0.9999708955441078	0.9999981809715068	39.32637720804354	21.625213728507177	8.093429472850548	68.70743644698047
ECF30s61	235.2	260.2	235.2	1.0	0.9999781716580809	0.9999945429145203	30.788716788406134	22.636709626100952	8.757683609537347	1.3565825859110596
ECF30s60	214.1	178.2	214.1	1.0	1.0	1.0	25.23846797427466	21.23098397501372	8.05605806832306	29.96307608072047
ECF30s59	211.1	219.7	211.1	1.0	0.9999854477720539	0.9999931786431502	31.75281407327649	23.67577775613789	7.160479308376506	3.4850383766821365
ECF30s58	197.7	216.7	197.7	1.0	0.9998981344043774	0.9999854477720538	36.08315120914938	23.374176543913876	7.196521126422964	474.4434177631265
ECF29s14	185.0	197.4	185.0	1.0	0.9999563433161617	0.9999945429145203	44.28820169950237	23.143571842305168	6.4878254831039195	4.276491036799101
ECF293s24	178.7	199.2	178.7	1.0	0.9997307837829972	0.9999085938182136	37.30119387131508	16.95023005227187	9.439665111174408	6.2147682868440866
ECF291s10	207.8	237.7	207.8	1.0	0.9998690299484851	0.9999486124450653	42.95765067077962	18.354793472469478	10.312240132160467	1.7420907318905468
ECF290s7	210.7	157.8	210.7	1.0	1.0	1.0	46.40379259668829	16.838685065489493	8.1937090518899	16.44464670301704
ECF283s5	215.8	250.7	215.8	1.0	0.9999636194301348	0.9999845382578073	37.63314175130226	20.33250310733243	9.161911334246113	1.2669664365393882
ECF276s5	241.7	153.2	241.7	1.0	1.0	1.0	51.32649215726218	25.0290032866925	5.8561395496097175	13.482064087118484
ECF276s4	186.8	202.4	186.8	1.0	0.9997671643528624	0.9999456565237639	60.745578092715995	26.385547002818228	5.388583047974516	5.701397349646125
ECF276s3	263.2	177.6	263.2	1.0	1.0	1.0	44.62167884061346	21.774341292522923	8.071860585189858	11.894002576568575
ECF275s9	211.9	188.6	211.9	1.0	1.0	1.0	37.85703081803101	24.61949415491786	6.596412647932612	53.37473993565471
ECF275s8	234.4	161.5	234.4	1.0	1.0	1.0	35.73730174897419	20.464411032224994	7.940175017008483	13.346904993049918
ECF26s43	174.6	81.1	174.6	1.0	1.0	1.0	16.470865465762593	15.946149363053278	7.04010004959804	8.136850322788712
ECF26s42	235.4	251.8	235.4	1.0	0.9995998137314823	0.9996782593352542	41.26332101388121	23.41092086380772	10.570553397116146	0.792372151842333
ECF265s36	196.9	208.8	196.9	1.0	0.9999781716580809	0.9999922691289037	46.07712728807147	20.013327675352876	7.556440893591005	9.265923364172197
ECF255s9	221.5	194.7	221.5	1.0	1.0	1.0	23.99793891685825	17.250543362386626	10.67136664458254	30.772187137753455
ECF255s8	217.2	222.4	217.2	1.0	0.9999854477720539	0.9999968167001368	23.341800774088412	17.361473549973923	11.231316295208284	12.030992040978598
